p_id,first_name,height_feet,height_inches,last_name,position,weight_pounds,id,abbreviation,city,conference,division,full_name,name 
1542,Josh,,,Childress,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1543,Royal,,,Ivey,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1544,Jackson,,,Vroman,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1545,Yuta,,,Tabuse,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1546,Peter,,,John Ramos,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1547,Sebastian,,,Telfair,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1548,Andris,,,Biedrins,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1549,Rafael,,,Araujo,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1550,Matt,,,Bonner,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1551,Beno,,,Udrih,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1552,Tony,,,Allen,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1553,Al,,,Jefferson,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1554,David,,,Harrison,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1555,John,,,Edwards,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1556,Luke,,,Jackson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1558,Nenad,,,Krstic,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1559,Emeka,,,Okafor,F,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1560,Bernard,,,Robinson,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1561,Andres,,,Nocioni,F,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1562,Ben,,,Gordon,G,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1563,Jared,,,Reiner,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1564,Chris,,,Duhon,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1565,Mario,,,Kasun,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1566,Pape,,,Sow,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1567,Geno,,,Carlisle,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1568,Awvee,,,Storey,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1569,Tim,,,Pickett,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1570,Matt,,,Freije,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1571,Andre,,,Barrett,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1572,Justin,,,Reed,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1573,Donta,,,Smith,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1574,Delonte,,,West,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1575,Horace,,,Jenkins,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1576,Corsley,,,Edwards,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1577,Antonio,,,Burks,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1578,Tony,,,Bobbitt,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1579,Luis,,,Flores,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1580,Ibrahim,,,Kutluay,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1581,Ha,,,Ha,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1582,James,,,Thomas,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1583,Andre,,,Emmett,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1584,Brandin,,,Knight,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1585,Billy,,,Thomas,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1586,Viktor,,,Khryapa,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1587,Dorell,,,Wright,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1588,Maurice,,,Baker,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1589,Pavel,,,Podkolzin,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1590,Jackie,,,Butler,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1591,Mark,,,Jones,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1592,Fabricio,,,Oberto,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1594,Deng,,,Gai,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1595,Josh,,,Powell,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1596,Dijon,,,Thompson,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1597,Francisco,,,Garcia,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1598,Ronnie,,,Price,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1599,Brandon,,,Bass,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1600,Arvydas,,,Macijauskas,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1601,Deron,,,Williams,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1602,Robert,,,Whaley,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1603,Earl,,,Barron,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1604,Wayne,,,Simien,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1605,Matt,,,Walsh,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1606,Lawrence,,,Roberts,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1607,Hakim,,,Warrick,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1608,Andrew,,,Bynum,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1609,Linas,,,Kleiza,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1610,Daniel,,,Ewing,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1611,James,,,Singleton,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1612,Yaroslav,,,Korolev,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1613,Boniface,,,Ndong,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1614,Johan,,,Petro,C,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1615,Sean,,,May,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1616,Sarunas,,,Jasikevicius,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1617,Danny,,,Granger,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1618,Travis,,,Diener,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1619,Jarrett,,,Jack,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1620,Martell,,,Webster,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1621,Rashad,,,McCants,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1622,Nate,,,Robinson,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1623,Ryan,,,Gomes,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1624,Orien,,,Greene,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1625,Donell,,,Taylor,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1626,Joey,,,Graham,F,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1627,Charlie,,,Villanueva,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1628,Jason,,,Maxiell,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1629,Luther,,,Head,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1630,Salim,,,Stoudamire,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1631,Esteban,,,Batista,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1632,Chris,,,Taft,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1633,Aaron,,,Miles,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1634,Devin,,,Green,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1635,Monta,,,Ellis,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1636,Kevin,,,Burleson,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1637,Sergei,,,Monia,G,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1638,Andre,,,Owens,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1639,Eddie,,,Basden,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1640,Martynas,,,Andriuskevicius,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1641,David,,,Lee,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1642,Von,,,Wafer,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1643,Andray,,,Blatche,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1644,Melvin,,,Sanders,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1645,Shavlik,,,Randolph,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1646,Sharrod,,,Ford,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1647,Alan,,,Anderson,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1648,Julius,,,Hodge,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1649,Rawle,,,Marshall,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1650,Alex,,,Scales,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1651,Gerald,,,Fitch,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1652,Ike,,,Diogu,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1653,Antoine,,,Wright,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1654,Anthony,,,Roberson,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1655,Stephen,,,Graham,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1656,John,,,Lucas III,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1657,Randy,,,Holcomb,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1658,Sean,,,Banks,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1659,Alex,,,Acker,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1660,Bracey,,,Wright,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1661,Chuck,,,Hayes,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1662,Ronny,,,Turiaf,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1663,Dwayne,,,Jones,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1664,James,,,Lang,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1665,Noel,,,Felix,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1666,Luke,,,Schenscher,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1667,Will,,,Bynum,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1668,Anthony,,,Grundy,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1669,Derrick,,,Zimmerman,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1670,Jordan,,,Farmar,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1671,Tyrus,,,Thomas,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1672,Chris,,,Quinn,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1673,Robert,,,Hite,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1674,Cedric,,,Simmons,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1675,Hilton,,,Armstrong,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1676,Leon,,,Powe,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1677,Randy,,,Foye,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1678,Craig,,,Smith,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1679,Patrick,,,O'Bryant,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1680,Damir,,,Markota,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1681,David,,,Noel,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1682,Paul,,,Davis,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1683,Renaldo,,,Balkman,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1684,Mardy,,,Collins,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1685,Alexander,,,Johnson,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1686,Steve,,,Novak,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1687,Vassilis,,,Spanoulis,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1688,Ronnie,,,Brewer,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1689,Brandon,,,Roy,G,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1690,Mouhamed,,,Sene,C,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1691,Mickael,,,Gelabale,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1692,Adam,,,Morrison,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1693,Walter,,,Herrmann,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1694,Shelden,,,Williams,F,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1695,Solomon,,,Jones,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1696,Cedric,,,Bozeman,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1697,Rodney,,,Carney,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1698,Ivan,,,McFarlin,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1699,Jorge,,,Garbajosa,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1700,Andrea,,,Bargnani,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1701,Marcus,,,Williams,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1702,Hassan,,,Adams,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1703,Mile,,,Ilic,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1704,Yakhouba,,,Diawara,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1705,Maurice,,,Ager,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1706,Pops,,,Mensah-Bonsu,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1707,Sergio,,,Rodriguez,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1708,Shannon,,,Brown,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1709,Dee,,,Brown,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1710,Andreas,,,Glyniadakis,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1711,Bobby,,,Jones,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1712,Roger,,,Powell,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1713,Tarence,,,Kinsey,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1714,Allan,,,Ray,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1715,Quincy,,,Douby,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1716,Daniel,,,Gibson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1717,Marcus,,,Vinicius,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1718,Chris,,,McCray,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1719,Desmon,,,Farmer,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1720,Steven,,,Smith,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1721,Lynn,,,Greer,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1722,Uros,,,Slokar,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1723,Josh,,,Boone,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1724,Will,,,Blalock,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1725,James,,,White,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1726,Andre,,,Brown,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1727,Renaldo,,,Major,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1728,Shawne,,,Williams,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1729,James,,,Augustine,,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1730,Kelenna,,,Azubuike,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1731,Justin,,,Williams,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1732,Ryan,,,Hollins,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1733,Will,,,Conroy,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1734,Jeremy,,,Richardson,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1735,Lou,,,Amundson,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1736,Randolph,,,Morris,,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1737,Mike,,,Hall,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1738,Kevinn,,,Pinkney,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1739,Luis,,,Scola,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1740,Coby,,,Karl,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1741,Taurean,,,Green,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1742,Darius,,,Washington,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1743,Aaron,,,Gray,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1744,Sean,,,Williams,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1745,Yi,,,Jianlian,F,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1746,Nick,,,Young,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1747,Dominic,,,McGuire,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1748,Oleksiy,,,Pecherov,,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1749,Courtney,,,Sims,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1750,Juan,,,Carlos Navarro,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1751,Nick,,,Fazekas,,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1752,Darryl,,,Watkins,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1753,Mustafa,,,Shakur,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1754,Julian,,,Wright,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1755,DJ,,,Strawberry,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1756,Alando,,,Tucker,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1757,Arron,,,Afflalo,G,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1758,Daequan,,,Cook,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1759,Jermareo,,,Davidson,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1760,Acie,,,Law,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1761,Mario,,,West,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1762,Javaris,,,Crittenton,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1763,Glen,,,Davis,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1765,Chris,,,Richard,,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1766,Stephane,,,Lasme,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1767,Al,,,Thornton,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1768,Brandan,,,Wright,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1769,Jamario,,,Moon,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1770,Demetris,,,Nichols,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1772,Morris,,,Almond,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1773,Gabe,,,Pruitt,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1774,Joel,,,Anthony,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1775,Spencer,,,Hawes,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1776,Brandon,,,Wallace,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1777,Aaron,,,Brooks,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1778,Cheikh,,,Samb,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1779,Kosta,,,Perovic,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1780,Thomas,,,Gardner,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1781,Carl,,,Landry,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1782,Josh,,,McRoberts,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1783,Kyrylo,,,Fesenko,,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1784,Rodney,,,Stuckey,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1785,Marcus,,,Williams,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1786,Keith,,,Langford,,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1787,Guillermo,,,Diaz,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1788,C.J.,,,Watson,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1789,Adam,,,Haluska,,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
1790,JamesOn,,,Curry,,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1791,Ramon,,,Sessions,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1792,Mike,,,Harris,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1793,Lance,,,Allred,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1794,Blake,,,Ahearn,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1795,Kasib,,,Powell,,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1796,JJ,,,Hickson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1797,Joe,,,Alexander,,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1798,Greg,,,Oden,C,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1799,Rudy,,,Fernandez,,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1800,Chris,,,Douglas-Roberts,,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1801,Mario,,,Chalmers,G,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1802,Kyle,,,Weaver,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1803,Brandon,,,Rush,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1804,Roy,,,Hibbert,,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1805,DeMarcus,,,Nelson,G,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1806,Anthony,,,Randolph,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1807,Sean,,,Singletary,,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1808,Jason,,,Thompson,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1809,Bobby,,,Brown,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1810,Mike,,,Taylor,,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1811,O.J.,,,Mayo,G,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1812,Darrell,,,Arthur,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1813,Hamed,,,Haddadi,,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1814,Joey,,,Dorsey,,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1815,Roko,,,Ukic,,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1816,Alexis,,,Ajinca,,,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1817,Sonny,,,Weems,,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1818,Marreese,,,Speights,,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1819,Donte,,,Greene,,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1820,Walter,,,Sharpe,,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1821,Rob,,,Kurz,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1822,Henry,,,Walker,,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1823,Anthony,,,Morrow,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1824,Othello,,,Hunter,,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1825,Steven,,,Hill,,,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1826,Darnell,,,Jackson,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1827,Sun,,,Sun,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1828,Jawad,,,Williams,,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
